eqc	803649
trtn	1660734
sr	1126956
hmsy	1196501
amn	1142750
nad	1083839
ktos	1069258
ahco	1725255
dcph	1654151
tmhc	1562476
homb	1331520
cmd	19446
brp	1781755
amba	1280263
seer	1726445
lcii	763744
ale	66756
ab	825313
goos	1690511
sdipf	1562040
crsr	1743759
imab	1778016
upst	1647639
sogo	1713947
cnmd	816956
jmia	1756708
bku	1504008
nktr	906709
adnt	1670541
gkos	1192448
ag	1308648
bipc	1788348
fele	38725
igt	1619762
bhf	1685040
wtm	776867
cwk	1628369
alks	1520262
bvn	1013131
chx	1723089
vg	1272830
aqua	1604643
pci	1558629
unvr	1494319
dnp	806628
focs	1651052
csiq	1375877
fhb	36377
boh	46195
sxt	310142
zto	1677250
kex	56047
mdc	773141
acia	1651235
cpa	1345105
anioy	1438557
cwst	911177
agio	1439222
ibp	1580905
tgna	39899
livn	1639691
bbu	1654795
fnb	37808
rezi	1740332
arnc	1790982
mmsi	856982
axsm	1579428
pacw	1102112
ps	1725579
golf	1672013
cort	1088856
nsp	1000753
vsh	103730
cno	1224608
azihy	1533475
cbrl	1067294
alxo	1810182
trn	99780
mth	833079
gdot	1386278
ngvt	1653477
bcucy	1581285
apg	1796209
nhi	877860
ptve	1527508
ait	109563
blue	1293971
tcbi	1077428
laur	912766
mgni	1595974
mtls	1091223
goev	1750153
ccohy	1461283
ebc	1810546
ppbi	1028918
opch	1014739
kmt	55242
frhc	924805
lysdy	1444327
mmyt	1495153
jks	1481513
enr	1632790
nwe	73088
hwc	750577
hi	1417398
noah	1499543
jjsf	785956
awr	1056903
dao	1781753
gatx	40211
rrr	1653653
hrb	12659
safm	812128
algt	1362468
fn	1408710
inov	1619954
shoo	913241
momo	1610601
nstg	1401708
sun	1552275
ofc	860546
smpl	1702744
rog	84748
tsem	928876
exls	1297989
psmt	1041803
anhgy	1602277
blkb	1280058
mcy	64996
pjt	1626115
taro	906338
bxs	1299939
box	1372612
nus	1021561
six	701374
dorm	868780
lxp	910108
twou	1459417
ccoi	1158324
opk	944809
pzza	901491
pdco	891024
eaf	931148
aple	1418121
bnl	1424182
fhi	1056288
fcfs	840489
fskr	1525759
egfey	1437178
fnma	310522
nuva	1142596
bstz	1768666
becn	1124941
dan	26780
evtc	1559865
abg	1144980
ccu	888746
coop	933136
lthm	1742924
veon	1468091
vcyt	1384101
rcm	1472595
kymr	1815442
csod	1401680
onb	707179
gbt	1629137
teo	932470
regi	1463258
wd	1497770
scl	94049
ful	39368
krtx	1771917
unit	1620280
ava	104918
sumo	1643269
cron	1656472
wor	108516
eqx	1756607
manu	1549107
brc	746598
wern	793074
ibtx	1564618
out	1579877
wri	828916
cwt	1035201
oibr-c	1160846
mxl	1288469
usm	821130
nni	1258602
tco	890319
jteky	1446661
ael	1039828
trq	1158041
bft	1818355
abcb	351569
bmi	9092
cvbf	354647
nsit	932696
asb	7789
cde	215466
bzun	1625414
isbc	1594012
utz	1739566
ghc	104889
sono	1314727
prmw	884713
atco	1794846
gmely	1449219
xl	1772720
mog-a	67887
exg	1379438
ese	866706
aca	1739445
lgih	1580670
cciv	1811210
itgr	1114483
esrt	1541401
esba	1553079
wkhs	1425287
pcrx	1396814
cvlt	1169561
ailih	18654
lila	1712184
comm	1517228
stay	1581164
hgv	1674168
jw-a	107140
aub	883948
anat	1801075
caty	861842
mc	1596967
fibk	860413
itci	1567514
bnr	1792267
bpxxy	1567024
bkuh	1440153
rvmd	1628171
colb	887343
spt	1517375
tjbh	1499785
cbt	16040
sstk	1549346
coke	317540
qntqy	1350865
sina	1094005
omab	1378239
xncr	1326732
hp	46765
cnx	1070412
www	110471
ago	1273813
mgee	1161728
kw	1408100
ego	918608
adct	1771910
cixx	1829948
car	723612
beat	1574774
igms	1496323
abm	771497
b	9984
flow	1641991
jeld	1674335
rock	912562
cmc	22444
hth	1265131
joe	745308
ths	1320695
alvr	1754068
yq	1821468
matx	3453
ucbi	857855
amrc	1488139
svnby	1464794
tdc	816761
eat	703351
atrc	1323885
lgf-a	929351
msge	1795250
azul	1432364
peb	1474098
urbn	912615
mgln	19411
utf	1275617
indb	776901
bndsy	1438556
sfm	1575515
tex	97216
spxc	88205
nsa	1618563
vne	1733186
gbdc	1476765
kar	1395942
seas	1564902
csq	1275214
gt	42582
sho	1295810
hyln	1759631
sfnc	90498
cwh	1669779
door	893691
epay	1073349
sbgi	912752
phr	1412408
jgccy	1446662
onto	704532
iboc	315709
sum	1621563
gef	43920
epr	1045450
cim	1409493
nuv	812801
pvg	1508844
ain	819793
kfy	56679
jehly	867536
mcrb	1609809
ely	837465
afya	1771007
dy	67215
accd	1481646
plxs	785786
gpi	1031203
bbby	886158
nzf	1137887
ping	1679826
med	910329
gb	1799983
mdrx	1124804
gcmg	1819796
ninoy	1446588
plmr	1761312
save	1498710
sgmo	1001233
zyme	1403752
myov	1679082
fun	811532
kura	1422143
om	1484612
rvlv	1746618
stra	1013934
ktb	1760965
wsfs	828944
clny	1679688
irbt	1159167
rlj	1511337
flr	1124198
lkncy	1767582
maxr	1121142
cmpr	1262976
max	1818383
pmvp	1699382
yelp	1345016
enbl	1591763
snbr	827187
iosp	1054905
iba	1044896
nac	1074952
or	1627272
yala	1794350
vsat	797721
ax	1299709
gshhy	1012139
rusha	1012019
tph	1561680
shen	354963
sfbs	1430723
bcat	1809541
niu	1744781
avns	1606498
xper	1803696
aozoy	1383906
zntl	1725160
azre	1633438
grwg	1604868
eprt	1728951
tcp	1075607
sji	91928
lung	1127537
prpl	1643953
pro	1392972
fbc	1033012
apha	1733418
nnox	1795251
ostk	1130713
bposy	1588966
hcsg	731012
stok	1623526
mtx	891014
tac	1144800
omi	75252
fwrd	912728
ako-a	925261
cmp	1227654
bur	1714174
psec	1287032
navg	793547
fcpt	1650132
cere	1805387
vrrm	1682745
main	1396440
thrm	903129
jack	807882
mythy	1437470
avav	1368622
prax	1689548
rcii	933036
swn	7332
sanm	897723
trox	1530804
fult	700564
mag	1230992
wgo	107687
vtkly	913744
ctre	1590717
uehpy	1364276
cade	1614184
bcnay	1445168
md	893949
sats	1415404
pgen	1356090
pdce	77877
ati	1018963
cent	887733
fsk	1422183
ggal	1114700
dpuky	1526593
ngm	1426332
scgey	1449267
hrmy	1802665
atkr	1666138
tpic	1455684
whd	1699136
dcbo	1829959
vie	1734517
frme	712534
wsbc	203596
prgs	876167
silk	1397702
tds	1051512
enlc	1592000
prsc	1220754
klic	56978
ymab	1722964
int	789460
rmbs	917273
mli	89439
infn	1138639
nvmi	1109345
arce	1740594
mtor	1113256
tr	98677
ntct	1078075
mik	1593936
ctb	24491
fbp	1057706
yduqy	1519821
fss	277509
crc	1609253
bdn	790816
jps	1176433
amrn	897448
sjw	766829
orryy	1641431
yext	1614178
ftai	1590364
nktx	1787400
cstm	1563411
axnx	1603756
pgre	1605607
wafd	936528
pdm	1042776
hbm	1322422
srne	850261
vnom	1602065
mur	717423
cub	26076
mwa	1350593
cnk	1385280
dnmr	1779020
tse	1519061
aso	1817358
gsbd	1572694
kaiky	1447126
skyw	793733
banf	760498
pqg	1708035
pty	1190935
fit	1447599
mlhr	66382
flidy	1433087
twnk	1644406
crvl	874866
hubg	940942
rnst	715072
rpay	1720592
hrtx	818033
idcc	1405495
sttk	1680367
sitc	894315
fix	1035983
inst	1355754
epc	1096752
bcc	1328581
cioxy	1483379
iag	1203464
hyfm	1695295
sitm	1451809
ipar	822663
cyrx	1124524
nmih	1547903
navi	1593538
domo	1505952
hri	1364479
adx	2230
real	1573221
wetg	1784970
cpk	19745
atsg	894081
adus	1468328
olma	1750284
fmbi	702325
dea	1622194
ety	1340736
rrc	315852
cogny	1584943
lzb	57131
mfgp	1359711
calm	16160
mrsn	1442836
fuway	1090454
rvnc	1479290
mgy	1698990
pbh	1295947
svc	945394
bdc	913142
kncay	1447125
hcat	1636422
oi	812074
calx	1406666
btt	1528437
ehth	1333493
eva	1592057
mnro	876427
irwd	1446847
itcb	1276671
rpai	1222840
vgr	59440
bgs	1278027
wbt	1650962
ypf	904851
pipr	1230245
ipof	1818873
flws	1084869
qfin	1741530
praa	1185348
clbk	1723596
repl	1737953
jag	1685715
pdi	1510599
wre	104894
acb	1683541
iijiy	1090633
lob	1462120
csii	1180145
egov	1065332
cva	225648
pntg	1766400
cswi	1624794
cffn	1490906
ffbc	708955
auph	1600620
endp	1593034
hmn	850141
gcp	1644440
trmk	36146
amk	1591587
ottr	1466593
prk	805676
fsm	1341335
ufs	1381531
kro	1257640
abr	1253986
cstl	1447362
htlf	920112
evt	1253327
sky	90896
hlg	1596964
dqws	1652561
rcus	1724521
mdgl	1157601
eurn	1604481
mfa	1055160
dsl	1566388
two	1465740
pslv	1494728
pmt	1464423
adldy	1641427
rgnx	1590877
vctr	1570827
utg	1263994
amrs	1365916
xhr	1616000
cohu	21535
atge	730464
hlio	1024795
ttgt	1293282
kn	1587523
simo	1329394
drna	1399529
crncy	909531
sa	1231346
acmr	1680062
lgnd	886163
aat	1500217
sim	887153
ino	1055726
osis	1039065
mnr	67625
usna	896264
avsfy	1454176
fubo	1484769
alg	897077
qure	1590560
spns	885740
atra	1604464
rqi	1157842
htgc	1280784
dbc	1328237
fbk	1649749
banr	946673
ear	1719395
sah	1043509
atgsy	1437541
patk	76605
vrts	883237
nwbi	1471265
ipoc	1801170
zuo	1423774
cake	887596
knte	1797768
kros	1664710
ken	1611005
sbcf	730708
smci	1375365
blmn	1546417
msc	1713334
avya	1418100
mgrc	752714
cvco	278166
silv	1659520
drh	1298946
pagp	1581990
odp	800240
rvt	804116
ngd	800166
mac	912242
kai	886346
kron	1741830
wdr	1052100
bdj	1332283
cxp	1252849
prtc	1782999
srrk	1727196
amwd	794619
gab	794685
ww	105319
catm	1671013
tup	1008654
big	768835
bv	1734713
ntb	1653242
cmps	1816590
gol	1291733
ns	1110805
clne	1368265
vrtu	1207074
ty	99614
lac	1440972
ahl-pc	1267395
paya	1819881
ttcf	1741231
prft	1085869
gluu	1366246
kamn	54381
rlgy	1398987
usph	885978
aaww	1135185
roic	1407623
inmd	1742692
bbn	1493683
ar	1433270
kalu	811596
gnl	1526113
ari	1467760
fmcc	1026214
hpk	1792849
syke	1010612
npo	1164863
wabc	311094
bsig	1748824
ocul	1393434
bsm	1621434
slp	1023459
eb	1475115
mygn	899923
hhr	1721181
sasr	824410
nk	1326110
jrvr	1620459
cvi	1376139
argo	1091748
sand	1434614
ltc	887905
csgs	1005757
ismay	1438655
ilpt	1717307
oflx	1317945
ue	1611547
fmtx	1538927
amcx	1514991
ttmi	1116942
zeal	1674988
scs	1050825
aledy	1508668
mtdr	1520006
szgpy	1450344
insg	1022652
sbh	1368458
htld	799233
hep	1283140
sig	832988
sbe	1777393
wpf	1809104
fpf	1567569
flgt	1674930
ccs	1576940
evv	1222922
sg	1744894
road	1718227
lwel	1567098
mass	1555279
rtlr	1748773
usa	799195
mlab	724004
tril	1616212
rig	1451505
hni	48287
lgsxy	1447221
tbio	1693415
baly	1747079
bke	885245
bmdpf	1002788
mmi	1578732
mei	65270
ghg	1724755
vsto	1616318
pfs	1178970
vcel	887359
sgry	1638833
cbz	944148
gbio	1733294
mrtn	799167
qtrx	1503274
alx	3499
nwn	1733998
tslx	1508655
evh	1628908
lkfn	721994
bgcp	1094831
xpel	1767258
nbtb	790359
cytk	1061983
blfs	834365
ges	912463
pcvx	1649094
cccc	1662579
lnn	836157
etv	1322436
hyt	1222401
uctt	1275014
btz	1379384
icfi	1362004
dkl	1552797
vcra	1129260
etg	1270523
cdxs	1200375
hska	1038133
gnw	1276520
nymt	1273685
grvy	1313310
psnl	1527753
aroc	1389050
upld	1505155
lfugf	1448591
crs	17843
hope	1128361
hsc	45876
ceqp	1136352
trs	842633
rytm	1649904
den	945764
syx	945114
eigi	1237746
brmk	1784797
rptx	1808158
nvgi	1500122
prim	1361538
epac	6955
pubm	1422930
core	1318084
supn	1356576
cnst	1434418
dniyy	1487739
par	708821
ccx	1774675
bxmx	1298699
sbtx	1671858
aste	792987
wmk	105418
hurn	1289848
bcrx	882796
tlry	1731348
ddd	910638
nexa	1713930
egbn	1050441
forty	1045986
play	1525769
tnc	97134
usac	1522727
orla	1680056
elf	1600033
pasg	1787297
bst	1616678
tlnd	1668105
btbt	1710350
anf	1018840
dds	28917
pam	1469395
btai	1720893
mtrn	1104657
stc	94344
impjy	1437538
mbuu	1590976
nrix	1549595
inva	1080014
fro	913290
vbtx	1501570
imgn	855654
cpg	1545851
codi	1345126
rdwr	1094366
linx	1770883
ffg	1012771
swm	1000623
si	1312109
nfj	1260563
gms	1600438
cvgw	1133470
evop	1704596
lasr	1124796
kpti	1503802
svm	1340677
gva	861459
qada	1036188
nmrk	1690680
arqt	1787306
msex	66004
uis	746838
irt	1466085
ssp	832428
clb	1000229
fgroy	1438926
mgnx	1125345
himx	1342338
cnxn	1050377
lbrt	1694028
ipoe	1818874
dlx	27996
tigr	1756699
tbk	1539638
gpro	1500435
faro	917491
modn	1118417
chrs	1512762
crto	1576427
cash	907471
azz	8947
gth	1782594
mho	799292
air	1750
ntgr	1122904
blnk	1429764
nxgn	708818
boot	1610250
jws	1800682
krg	1286043
brog	1774983
wire	850460
lx	1708259
gme	1326380
alex	1545654
arct	1768224
uvv	102037
atri	701288
plus	1022408
loma	1711375
eose	1805077
lmnx	1033905
frg	1528930
brray	1381202
alec	1653087
clls	1627281
oric	1796280
nwbo	1072379
sgtx	1821323
cnr	883902
foe	35214
nndm	1643303
akr	899629
inbx	1739614
vlrs	1520504
nrk	1195739
bwmx	1788257
scwx	1468666
ladr	1577670
rgr	95029
krys	1711279
pgti	1354327
advm	1501756
ecpg	1084961
nfh	1737422
prrfy	1446252
ebix	814549
itos	1808865
erj	1355444
gbx	923120
eh	1759783
knsa	1730430
buse	314489
bdtx	1701541
saft	1172052
cers	1020214
biio	1575420
vsta	1792829
aifly	1065199
ravn	82166
gty	1052752
rmr	1644378
drd	1023512
fdp	1047340
cvtv	1639234
dgnr	1818201
nmz	1266585
gff	50725
sy	1758530
cang	1725123
hcc	1691303
bcab	1826892
ssys	1517396
freq	1703647
jout	788329
snex	913760
dk	1694426
evri	1318568
gwb	1613665
qnst	1117297
giii	821002
tbph	1583107
otrk	1136174
step	1796022
frta	1678463
ocfc	1004702
mtsc	68709
riot	1167419
ecol	1783400
prpb	1812667
amsf	1018979
rily	1464790
grbk	1373670
bpmp	1708301
zgnx	1375151
mlco	1381640
bngo	1411690
atec	1350653
nmfc	1496099
pbi	78814
ltmaq	1047716
arcb	894405
amti	1801777
chco	726854
fax	790500
prch	1784535
itpof	880224
epzm	1571498
rmax	1581091
cts	26058
glng	1207179
nrc	70487
cli	924901
gnmk	1487371
plt	914025
opi	1456772
efsc	1025835
bif	102426
chct	1631569
apsg	1820872
crhc	1818212
drq	1042893
star	1095651
oxm	75288
geo	923796
tpgy	1819399
mcri	907242
btwn	1815086
pack	1712463
atnx	1300699
cgen	1119774
eos	1308335
sndx	1395937
rnp	1224450
crk	23194
ajax	1824963
opra	1737450
qqqx	1608741
meso	1345099
can	1780652
fcf	712537
tcbk	356171
avo	1802974
fxcny	1164009
imax	921582
ghld	1821160
nhc	1047335
tmp	1005817
hees	1339605
prvb	1695357
ffc	1174164
maxn	1796898
chy	1222719
sbsi	705432
gsah	1809987
labl	819220
algs	1799448
ever	1640428
nvee	1532961
petq	1668673
hqh	805267
home	1646228
tgp	1308106
etw	1322435
cls	1030894
awf	906013
swbi	1092796
mdxg	1376339
grpn	1490281
pten	889900
nxrt	1620393
ftoc	1816090
srce	34782
aagh	1098009
yumm	1073748
iiiv	1728688
morf	1679363
stkl	351834
arco	1508478
wll	1255474
tcrr	1750019
ptnr	1096691
slcjy	1523541
oec	1609804
orgo	1661181
nxe	1698535
rtp	1819848
nbhc	1475841
cmre	1503584
cenx	949157
fdmt	1650648
trhc	1651561
ceva	1173489
lgvw	1804176
tsha	1806310
vitl	1579733
bhe	863436
myi	883412
shyf	743238
pra	1127703
cndt	1677703
eim	1176984
hy	1173514
jpc	1216583
myrg	700923
ingn	1294133
kref	1631596
for	1406587
stba	719220
atha	1620463
tvty	704415
rdnt	790526
ccf	830524
acls	1113232
sgh	1616533
kos	1509991
amph	1297184
phar	1828316
rna	1599901
phat	1783183
rwt	930236
pi	1114995
vray	1597313
resi	1555039
brkl	1049782
tgh	1413159
fbnc	811589
sibn	1459839
stro	1382101
din	49754
chi	1171471
nblx	1647513
chef	1517175
acel	1698991
unfi	1020859
dhc	1075415
iesc	1048268
plow	1287213
kfrc	930420
brbr	1772016
ih	1814423
ebon	1799290
krny	1617242
bma	1347426
sxi	310354
adap	1621227
cmco	1005229
rbbn	1708055
dht	1331284
eig	1379041
lnth	1521036
sybt	835324
axl	1062231
skt	899715
aod	1379400
jbss	880117
kra	1321646
np	1296435
annx	1528115
clnc	1717547
sph	1005210
cry	784199
gato	1517006
ihrt	1400891
zumz	1318008
inn	1497645
matw	63296
ofg	1030469
csr	798359
gam	40417
icpt	1270073
smp	93389
tpre	1576018
camt	1109138
tcmd	1027838
mdp	65011
holi	1357450
omer	1285819
desp	1703141
pml	1170299
audc	1086434
ctagy	1450009
clm	814083
schn	912603
wnc	879526
imos	1123134
ichr	1652535
rad	84129
exk	1277866
bhk	1160864
ffwm	1413837
aio	1778114
veco	103145
hrvsf	1760439
quot	1115128
wow	1701051
agys	78749
denn	852772
lrn	1157408
cyh	1108109
ospn	1044777
plrx	1746473
gabc	714395
vmo	884152
prdo	1046568
imkta	50493
ahh	1569187
mitfy	1515160
dyn	1818794
uht	798783
akro	1744659
nesr	1698514
ciic	1789760
stpk	1758766
bhlb	1108134
jqc	1227476
gof	1380936
ll	1396033
ngms	1821349
extr	1078271
vivo	794172
trit	1819876
sblk	1386716
wnw	1787803
tars	1819790
pfc	946647
scu	1403256
alp-pq	3153
rdus	1428522
nga	1815495
hngr	722723
enta	1177648
fpac	1829426
ckh	859598
esta	1688757
crtx	1662774
ptgx	1377121
gldd	1372020
afib	1522860
emd	1227862
schl	866729
odt	1717452
veri	1615165
meg	1643615
ten	1024725
bjri	1013488
thq	1604522
ofix	884624
pae	1720821
fbm	1688941
hfwa	1046025
cel	1385145
gsky	1712923
grc	42682
agro	1499505
tpb	1290677
cet	18748
enva	1529864
mmx	1773250
pbf	1534504
osw	1758488
togl	1378125
oii	73756
gogo	1537054
afin	1568162
calt	1795579
lmat	1158895
agc	1823340
alpc	1616736
apog	6845
fprx	1175505
hgen	1293310
phk	1219360
osur	1116463
wetf	880631
trvg	1683825
cxw	1070985
mbin	1629019
tgs	931427
finv	1691445
ande	821026
srg	1628063
cris	1108205
pahc	1069899
sri	1043337
wlkp	1604665
dbd	28823
tdf	919893
trtx	1630472
hmi	1720446
ocsl	1414932
msgn	1469372
agm	845877
mvis	65770
kelya	55135
vtol	1525221
prvl	1714798
dnow	1599617
fph	1574197
pdfs	1120914
forr	1023313
avan	1819608
kids	1425450
ha	1172222
sfl	1289877
rbac	1815184
acco	712034
boac	1818089
igr	1268884
mgpi	835011
cnob	712771
tbbk	1295401
oas	1486159
ac	1642122
pthiy	1520253
ra	1655099
nie	1383441
bcsf	1655050
cbb	716133
tcx	909494
espr	1434868
bkd	1332349
erii	1421517
spwh	1132105
nex	1688476
hzo	1057060
stfc	874977
cars	1683606
wash	737468
ebsb	1600125
gsg	1332174
ipod	1818876
leap	1818346
goss	1728117
pump	1680247
gprk	1464591
ldp	1548717
ulnv	1605810
best	1709505
hibb	1017480
vygg	1822877
radi	1810739
cii	1278895
mnkd	899460
wiw	1267902
ruprf	1010000
cldx	744218
vbiv	764195
xent	1271214
banc	1169770
aiv	922864
cara	1346830
altm	1692787
gel	1022321
swdhy	1531006
nkx	1195738
oncr	1671818
mgic	876779
vnda	1347178
hfro	1710680
lc	1409970
cco	1334978
arzty	1423210
nwli	1635984
sii	1512920
gim	828803
htd	1260041
slrc	1418076
kyn	1293613
aten	1580808
pfbc	1492165
iim	885601
plya	1692412
hmst	1518715
mye	69488
res	742278
bfs	907254
goac	1816176
sm	893538
hutcy	1461402
parr	821483
nx	1423221
vapo	1253176
crzo	1040593
dmrc	1438231
pfn	1296250
glt	41719
wrld	108385
bcor	1068875
amrx	1723128
plab	810136
vgac	1804591
cdmo	704562
bcov	1313275
plce	1041859
bomn	1494582
vgm	880892
hlit	851310
crmt	799850
iclk	1697818
gnog	1768012
atni	879585
ameh	1083446
hstm	1095565
axgn	805928
adtn	926282
cir	1091883
erf	1126874
albo	1322505
vkq	877463
nunz	886093
vet	1293135
echo	1426945
kdmn	1557142
wina	908315
lind	1512499
ueic	101984
fhtx	1822462
mara	1507605
mitk	807863
hzac	1817071
boe	1320375
knl	1011570
vvi	884219
ntus	878526
sft	1762322
bedu	1696355
dms	1725134
abtx	1642081
usat	896429
cfii	1811856
prty	1592058
agx	100591
vxrt	72444
bpyu	1496048
sqz	1604477
imtx	1809196
bfk	1137393
bpfh	821127
talo	1724965
ainv	1278752
wtre	1601669
iqi	885125
treb	1805833
ghiv	1783398
gthx	1560241
pcn	1160990
coll	1267565
arr	1428205
gogl	1029145
sol	1417892
grsv	1816816
wprt	1370416
clct	1089143
ncbs	1174850
pdt	855886
cown	1466538
scsc	918965
ccd	1602584
hbnc	706129
ambc	874501
pstx	1661460
arch	1037676
merc	1333274
fanh	1413855
mgtx	1735438
vta	1393662
rpt	842183
kdny	1435049
gsbc	854560
cyd	932695
vff	1584549
hzon	1821788
bcx	1506289
tig	1801754
myd	879361
lgorf	1400438
akus	1722271
rbcaa	921557
stng	1483934
le	799288
pets	1040130
vrex	1681622
ruby	1709401
npacy	1450276
sldb	1707502
loco	1606366
slca	1524741
esgc	1532981
uscr	1073429
apxt	1777921
vspr	1818093
curi	1776909
awh	926617
vslax	853180
boom	34067
vsbc	1697884
ctbi	350852
rnwey	1361369
fbms	947559
lpg	1596993
utl	755001
nid	1557915
rc	1527590
tpc	77543
nfbk	1493225
uslm	82020
obnk	1516912
qiwi	1561566
atrs	1016169
pand	1807901
sptn	877422
capl	1538849
tgi	1021162
sp	1059262
amsc	880807
avid	896841
tbi	768899
etj	1395325
atex	1304492
tcpc	1370755
nbb	1478888
nink	1567388
cepu	1717161
ppr	826020
trst	357301
bit	1562818
cpac	1221029
efc	1411342
clsk	827876
anab	1370053
sohu	1734107
clw	1441236
hlx	866829
mnrl	1745797
aan	1821393
lorl	1006269
egrx	827871
lbai	846901
caap	1717393
fvti	1626745
hone	1769617
kodk	31235
vcv	895531
dmtk	1651944
kop	1315257
cbtx	1473844
gdyn	1743725
hio	910068
gp	1584547
aosl	1387467
frln	1810031
crdf	1213037
ufcs	101199
mod	67347
eoi	1300391
plse	1625101
good	1234006
isee	1410939
qcrh	906465
bbar	913059
sboey	1578955
blx	890541
fi	1575828
fmcb	1085913
aeri	1337553
agen	1098972
npk	80172
muc	1051004
duo	1750593
pcpl	1800347
smlr	1554859
dco	30305
anik	898437
bgy	1393299
bmtc	802681
cmbm	1738177
mmrty	1412481
srdx	924717
vvr	1059386
ziop	1107421
ssdt	1673504
avro	1681087
gmre	1533615
syrs	1556263
by	1702750
gan	1799332
mmd	1518557
prts	1378950
rev	887921
uvsp	102212
ivr	1437071
umh	752642
bbdc	1379785
qep	1108827
yorw	108985
afmd	1608390
nxj	1087786
ggn	1313510
nltx	1404644
qell	1821171
arlo	1736946
mvf	835948
arlp	1086600
imxi	1683695
ihc	701869
gray	1534133
one	1722380
ghy	1554697
sln	1479615
coe	1659494
rigl	1034842
ango	1275187
ardx	1437402
nbtx	1760854
tlmd	1791091
nvgs	1581804
ryi	1481582
tile	715787
dfin	1669811
mtl	1302362
hbia	732417
bcel	1532346
ruth	1324272
aegn	353020
pbfx	1582568
ff	1337298
cgbd	1544206
trmd	1655891
glp	1323468
abst	1071058
cubi	1488813
flxn	1419600
dmyd	1816101
idex	837852
hix	1058239
yi	1738906
gsat	1366868
mui	1232860
lqdt	1235468
fmbh	700565
veru	863894
pace	1819404
nls	1078207
wifi	1169988
avk	1219120
siga	1010086
hsii	1066605
vec	1601548
blw	1233681
cfb	1458412
thbr	1769318
ulh	1308208
cps	1320461
bme	1314966
amswa	713425
jpi	1547994
tuwoy	1145678
gevo	1392380
csv	1016281
dgii	854775
pros	1634038
love	1701758
bgb	1546429
mmu	886043
asix	1673985
revg	1687221
spnv	1825024
hwkn	46250
cass	708781
bto	925683
cal	14707
chw	1396277
tshmy	1503526
dfp	1559991
fmac	1822219
iva	1756594
evlo	1694665
inzy	1693011
qtnt	1596946
bxg	778946
gden	1071255
hps	1215913
tg	850429
diax	1608742
cmo	766701
cai	1388430
amtb	1734342
nqp	870780
curo	1711291
smts	1705259
pebo	318300
ifn	917100
cac	750686
tpco	1593195
rlmd	1553643
mfl	1045126
orbc	1361983
new	1726189
abml	1576873
mua	901243
gpmt	1703644
djco	783412
eqd	1818221
kndi	1316517
evn	1074540
ubp	1029800
yin	1661125
thff	714562
sprb	1683553
rfp	1393066
htbk	1053352
mrc	1439095
fixx	1661998
alta	1636286
myn	882150
bdsx	1439725
dcom	1005409
swir	1111863
ntst	1798100
cpe	928022
cpf	701347
leo	818972
dnk	1785154
scvl	895447
impx	1820191
dbi	1319947
mirm	1759425
pzn	1399249
eqos	1790515
llnw	1391127
seznl	1662991
solo	1637736
qtt	1733298
mdrpf	1526243
tmdx	1756262
xene	1582313
thr	1489096
mca	888410
ncv	1214935
tsc	1380846
jhb	1647933
lchd	1715433
uuuu	1385849
cdak	1659352
ldl	60977
oprt	1538716
casa	1333835
hvt	216085
hpi	1176199
eth	896156
ipv	1789029
urov	1740547
dvax	1029142
lbc	1475348
cmtl	23197
hcci	1403431
ezoo	1752372
mqy	890196
gern	886744
sppi	831547
bfc	1746109
krp	1657788
oprx	1448431
chuy	1524931
opt	1815620
eft	1288992
bbsi	902791
smmc	1774155
strl	874238
gts	1171662
fthm	1753162
co	1467808
tclry	1080259
vki	908993
igd	1285890
jfr	1276533
fnko	1704711
lxrx	1062822
fsd	1494530
clvs	1466301
ocgn	1372299
rapt	1673772
oxlc	1495222
aplt	1697532
gbl	1060349
ircp	1128173
oyst	1720725
isd	1534880
ead	1210123
gbab	1495825
harp	1708493
mta	1722606
fuse	1807846
tcs	1411688
cldt	1476045
prta	1559053
autl	1730463
wldn	1370450
caf	1368493
mtem	1183765
spro	1701108
mpx	1129155
knop	1564180
hexo	1690947
rnlx	1811115
nhf	1356115
sols	1519177
insw	1679049
aqb	1603978
fusn	1805890
dsu	1051003
catc	711772
uk	1821424
mrus	1651311
blbd	1589526
zyxi	846475
hmlp	1603016
pko	1412350
amot	46129
avd	5981
jaggf	1333849
nssc	69633
bq	1815021
hymc	1718405
bdge	846617
mx	1325702
advv	1698519
ctrn	1318484
etnb	1785173
cvm	725363
thw	1635977
hyac	1771908
bysi	1677940
ppt	827773
zixi	855612
bmrc	1403475
snpr	1819584
ffntf	1783875
uve	891166
xbit	1626878
alt	1326190
ebf	33002
clar	913277
wsbf	1569994
pmo	900422
flng	1772253
nisn	1603993
rex	744187
nat	1000177
dhil	909108
efr	1258623
mdvl	1402479
btaq	1815526
hql	884121
arow	717538
dnn	1063259
faii	1815849
sndl	1766600
higa	1823776
dtil	1357874
sva	1084201
mcft	1638290
crnx	1658247
ktf	839533
crf	33934
srlp	1525287
akts	1584754
ffic	923139
bzh	915840
axdx	727207
fldm	1162194
gpre	1309402
spne	1637761
dpg	1515671
omn	1090061
jih	1787791
inaq	1819035
oxfd	1586049
alrs	903419
tufn	1757399
stic	1819574
fbrx	1419041
fuv	1558583
fiii	1784168
true	1327318
axu	1364128
mwk	1757715
fsp	1031316
vhi	59255
nptn	1227025
nsrpf	1536674
ssti	1351636
apei	1201792
bfz	1137391
asa	1230869
dac	1369241
beem	1398805
